"object_id","trap_attractant","trap_id","latitude","longitude","address","town","state","county","trap_site","trap_set","set_time_day","trap_collected","collected_time_day","genus_species","life_stage","eggs_collected","larvae_collected","pupae_collected","females_collected","males_collected","unknown_collected","report_date","total_collected","trap_time_out"
1042,"Gravid Trap: Hay or grass infusion","5B",38.913193,-76.990328,"1201 New York Ave. NE","Washington","DC","District of Columbia","Animal Shelter",2016-05-24 04:00:00,"Morning",2016-05-26 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",28,1,0,2017-12-04 22:45:00,29,-2
1043,"Gravid Trap: Hay or grass infusion","5B",38.913193,-76.990328,"1201 New York Ave. NE","Washington","DC","District of Columbia","Animal Shelter",2016-07-12 04:00:00,"Morning",2016-07-14 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",29,0,0,2017-12-06 18:12:00,29,-2
1044,"Gravid Trap: Hay or grass infusion","5B",38.913193,-76.990328,"1201 New York Ave. NE","Washington","DC","District of Columbia","Animal Shelter",2016-10-18 04:00:00,"Morning",2016-10-20 04:00:00,"Morning","Aedes_aegypti","Adult","No","No","No",6,0,0,2017-12-12 20:38:00,6,-2
1045,"Gravid Trap: Hay or grass infusion","5B",38.913193,-76.990328,"1201 New York Ave. NE","Washington","DC","District of Columbia","Animal Shelter",2016-04-19 04:00:00,"Morning",2016-04-21 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",4,0,1,2017-09-28 22:31:00,4,-2
1046,"Gravid Trap: Hay or grass infusion","5B",38.913193,-76.990328,"1201 New York Ave. NE","Washington","DC","District of Columbia","Animal Shelter",2016-08-02 04:00:00,"Morning",2016-08-04 04:00:00,"Morning","Aedes_sp.","Adult","No","No","No",5,0,0,2017-12-07 21:51:00,5,-2
1047,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-05-30 04:00:00,"Morning",2016-06-01 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,2,0,2017-12-04 23:37:00,4,-2
1048,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-08-29 04:00:00,"Morning",2016-08-31 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",3,14,0,2017-12-11 16:54:00,17,-2
1049,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl. NW","Washington","DC","District of Columbia","Business",2016-05-02 04:00:00,"Morning",2016-05-04 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",6,1,0,2017-12-01 20:48:00,7,-2
1050,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-05-23 04:00:00,"Morning",2016-05-25 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",3,2,0,2017-12-04 22:11:00,5,-2
1051,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-06-20 04:00:00,"Morning",2016-06-22 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",4,3,0,2017-12-05 19:23:00,7,-2
1052,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-08-01 04:00:00,"Morning",2016-08-03 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",3,1,0,2017-12-07 21:11:00,4,-2
1053,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-06-13 04:00:00,"Morning",2016-06-15 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",6,3,0,2017-12-05 17:46:00,9,-2
1054,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-09-06 04:00:00,"Morning",2016-09-08 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,1,0,2017-12-11 17:58:00,3,-2
1055,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-07-25 04:00:00,"Morning",2016-07-27 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,0,0,2017-12-07 18:44:00,2,-2
1056,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Place NW","Washington","DC","District of Columbia","Business",2016-04-25 04:00:00,"Afternoon",2016-04-27 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",4,0,0,2017-12-01 19:04:00,4,-2
1057,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-09-26 04:00:00,"Morning",2016-09-28 04:00:00,"Morning","Aedes_albopictus","Adult","No","No","No",5,1,0,2017-12-12 15:44:00,6,-2
1058,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-07-05 04:00:00,"Morning",2016-07-07 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",10,1,0,2017-12-06 15:44:00,11,-2
1059,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-06-27 04:00:00,"Morning",2016-06-29 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",12,2,0,2017-12-05 21:33:00,14,-2
1060,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-05-16 04:00:00,"Morning",2016-05-18 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,0,0,2017-12-04 19:56:00,2,-2
1061,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-08-15 04:00:00,"Morning",2016-08-17 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",9,0,0,2017-12-08 18:26:00,9,-2
1062,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-07-05 04:00:00,"Morning",2016-07-07 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",5,0,0,2017-12-06 15:43:00,5,-2
1063,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-05-16 04:00:00,"Morning",2016-05-18 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",4,1,0,2017-12-04 19:57:00,5,-2
1064,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl. NW","Washington","DC","District of Columbia","Business",2016-05-02 04:00:00,"Morning",2016-05-04 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",8,0,0,2017-12-01 20:47:00,8,-2
1065,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-06-06 04:00:00,"Morning",2016-06-08 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",14,2,0,2017-12-05 15:54:00,16,-2
1066,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-09-06 04:00:00,"Morning",2016-09-08 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,0,0,2017-12-11 17:59:00,2,-2
1067,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-06-06 04:00:00,"Morning",2016-06-08 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",4,3,0,2017-12-05 15:53:00,7,-2
1068,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-05-23 04:00:00,"Morning",2016-05-25 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",4,1,0,2017-12-04 22:12:00,5,-2
1069,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-07-25 04:00:00,"Morning",2016-07-27 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",6,1,0,2017-12-07 18:43:00,7,-2
1070,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","AVMA Office",2016-04-18 04:00:00,"Morning",2016-04-20 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",4,0,0,2017-09-28 22:31:00,4,-2
1071,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-10-17 04:00:00,"Morning",2016-10-19 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",8,4,0,2017-12-12 19:19:00,12,-2
1072,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-05-09 04:00:00,"Afternoon",2016-05-11 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",2,0,0,2017-12-04 18:28:00,2,-2
1073,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-06-13 04:00:00,"Morning",2016-06-15 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",36,9,0,2017-12-05 17:47:00,45,-2
1074,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-06-20 04:00:00,"Morning",2016-06-22 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",22,9,0,2017-12-05 19:24:00,31,-2
1075,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-07-11 04:00:00,"Morning",2016-07-13 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,1,0,2017-12-06 17:30:00,3,-2
1076,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-05-09 04:00:00,"Afternoon",2016-05-11 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",2,0,0,2017-12-04 18:29:00,2,-2
1077,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-05-30 04:00:00,"Morning",2016-06-01 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",27,2,0,2017-12-04 23:38:00,29,-2
1078,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-09-12 04:00:00,"Morning",2016-09-14 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",5,8,0,2017-12-11 21:04:00,13,-2
1079,"Gravid Trap: Hay or grass infusion","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-09-26 04:00:00,"Morning",2016-09-28 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",4,1,0,2017-12-12 15:45:00,5,-2
1080,"ABC Trap: CO2 with light","2B",38.907725,-77.044069,"1910 Sunderland Pl NW","Washington","DC","District of Columbia","Business",2016-07-18 04:00:00,"Morning",2016-07-20 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,0,0,2017-12-07 15:21:00,2,-2
1081,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-06-20 04:00:00,"Afternoon",2016-06-22 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",67,8,0,2017-12-05 19:27:00,75,-2
1082,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-07-26 04:00:00,"Afternoon",2017-07-27 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,0,0,2017-09-21 21:44:00,2,-1
1083,"Gravid Trap: Lure and grass infusion","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-02 04:00:00,"Afternoon",2017-08-03 04:00:00,"Morning","Aedes_albopictus","Adult","No","No","No",4,0,0,2017-09-25 21:44:00,4,-1
1084,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-05-16 04:00:00,"Afternoon",2016-05-18 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",17,0,0,2017-12-04 20:00:00,17,-2
1085,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-06-07 04:00:00,"Afternoon",2017-06-08 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",2,0,0,2017-09-18 22:47:00,2,-1
1086,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-08-08 04:00:00,"Afternoon",2016-08-10 04:00:00,"Afternoon","Aedes_albopictus","Adult","No","No","No",2,0,0,2017-12-08 16:41:00,2,-2
1087,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-06-21 04:00:00,"Afternoon",2017-06-22 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",6,0,0,2017-09-19 19:09:00,6,-1
1088,"Gravid Trap: Lure and grass infusion","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-16 04:00:00,"Afternoon",2017-08-17 04:00:00,"Morning","Aedes_sp.","Adult","No","No","No",8,0,0,2017-09-26 15:54:00,8,-1
1089,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-16 04:00:00,"Afternoon",2017-08-17 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",6,0,0,2017-09-26 15:55:00,6,-1
1090,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-09 04:00:00,"Afternoon",2017-08-10 04:00:00,"Morning","Aedes_albopictus","Adult","No","No","No",3,0,0,2017-09-26 13:25:00,3,-1
1091,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-09-12 04:00:00,"Afternoon",2016-09-14 04:00:00,"Afternoon","Aedes_sp.","Adult","No","No","No",4,0,0,2017-12-11 21:07:00,4,-2
1092,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-08-22 04:00:00,"Afternoon",2016-08-24 04:00:00,"Afternoon","Aedes_albopictus","Adult","No","No","No",10,0,0,2017-12-08 19:58:00,10,-2
1093,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-05-23 04:00:00,"Afternoon",2016-05-25 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",32,2,0,2017-12-04 22:15:00,34,-2
1094,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-05-02 04:00:00,"Morning",2016-05-04 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",14,4,0,2017-12-01 20:52:00,18,-2
1095,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-09-19 04:00:00,"Afternoon",2016-09-21 04:00:00,"Afternoon","Aedes_sp.","Adult","No","No","No",12,0,0,2017-12-11 22:04:00,12,-2
1096,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-07-05 04:00:00,"Afternoon",2016-07-07 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",28,0,0,2017-12-06 15:47:00,28,-2
1097,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-06-13 04:00:00,"Afternoon",2016-06-15 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",65,3,0,2017-12-05 17:49:00,68,-2
1098,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-09-12 04:00:00,"Afternoon",2016-09-14 04:00:00,"Afternoon","Aedes_albopictus","Adult","No","No","No",13,0,0,2017-12-11 21:06:00,13,-2
1099,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-08-22 04:00:00,"Afternoon",2016-08-24 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",8,0,0,2017-12-08 19:57:00,8,-2
1100,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-06-06 04:00:00,"Afternoon",2016-06-08 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",97,6,0,2017-12-05 15:56:00,103,-2
1101,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-09-26 04:00:00,"Afternoon",2016-09-28 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",6,3,0,2017-12-12 15:46:00,9,-2
1102,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-04-11 04:00:00,"Morning",2016-04-13 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",15,0,0,2017-09-26 20:01:00,15,-2
1103,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-10-11 04:00:00,"Afternoon",2016-10-13 04:00:00,"Afternoon","Aedes_albopictus","Adult","No","No","No",5,0,0,2017-12-12 17:49:00,5,-2
1104,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-10-03 04:00:00,"Afternoon",2016-10-05 04:00:00,"Afternoon","Aedes_albopictus","Adult","No","No","No",3,0,0,2017-12-12 16:57:00,3,-2
1105,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-07-19 04:00:00,"Morning",2017-07-20 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",6,0,0,2017-09-21 20:50:00,6,-1
1106,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-08-08 04:00:00,"Afternoon",2016-08-10 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",16,1,0,2017-12-08 16:41:00,17,-2
1107,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-02 04:00:00,"Afternoon",2017-08-03 04:00:00,"Morning","Aedes_albopictus","Adult","No","No","No",3,0,0,2017-09-25 21:45:00,3,-1
1108,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-23 04:00:00,"Afternoon",2017-08-24 04:00:00,"Morning","Aedes_albopictus","Adult","No","No","No",4,0,0,2017-08-30 22:50:00,4,-1
1109,"Gravid Trap: Lure and grass infusion","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-30 04:00:00,"Afternoon",2017-08-31 04:00:00,"Morning","Aedes_albopictus","Adult","No","No","No",3,0,0,2017-09-11 20:41:00,3,-1
1110,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-23 04:00:00,"Afternoon",2017-08-24 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",3,0,0,2017-08-30 22:51:00,3,-1
1111,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-08-16 04:00:00,"Afternoon",2017-08-17 04:00:00,"Morning","Aedes_aegypti","Adult","No","No","No",2,0,0,2017-09-26 15:55:00,2,-1
1112,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-09-27 04:00:00,"Afternoon",2017-09-28 04:00:00,"Morning","Aedes_aegypti","Adult","No","No","No",2,0,0,2017-10-24 13:29:00,2,-1
1113,"ABC Trap: CO2 with light","2A",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2017-09-27 04:00:00,"Afternoon",2017-09-28 04:00:00,"Morning","Culex_pipiens","Adult","No","No","No",4,0,0,2017-10-24 13:30:00,4,-1
1114,"Gravid Trap: Hay or grass infusion","2C",38.907205,-77.053968,"2425 N St. NW","Washington","DC","District of Columbia","School",2016-06-27 04:00:00,"Afternoon",2016-06-29 04:00:00,"Afternoon","Culex_pipiens","Adult","No","No","No",35,1,0,2017-12-05 21:35:00,36,-2
